Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Region,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,upstream1,-0.034358319595852,-0.9112794555102338,-0.1043891457578302,3.8035411108646513,0.2093386066151538,0.099480085083754,0.0249031108747672,0.0617231587343789,2.0471855729859008,-9.90646181866522,2.1658451209784584,-71.81274914299367,169.71339163679824,55.065946162190734,134.17233951768108,-161.1161147700075,-112.39975899452236,-111.10455958994908,149.8812578378086,41.55792278032424,-13.22710033501724,-54.14156388726386,-348.87459452273225,-0.1465914654352251,-0.3130734695186444,3.31883932484576,-0.7603959796470231,2.0851118878876007,34.52000226619164,0.6913061237447218
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,upstream2,-0.0360143427394525,-0.9150046859985742,-0.087490860550247,3.797022922745597,0.2932538147437203,0.0966813703632925,0.0242715565747286,0.062940155423912,2.247729977493252,-9.89078927532536,2.116273494065433,-71.94881625698007,169.3072354210454,55.00752014135701,134.60086328110026,-160.74460372635136,-112.14670585727292,-111.6971100941139,150.4578576289356,41.590951294721386,-13.367552285708168,-54.131316485126256,-348.6280368176306,-0.1385475042147698,-0.3169331931966075,3.322051847030409,-0.7384178866386311,2.10447640794722,34.543011844042326,0.682800992922784
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,exon,-0.0218925958437819,-0.9333991302893184,-0.0496616872190318,3.9596863921221495,0.2795991214572723,0.0839401859686982,0.0233141746100344,0.0698430793641949,2.35754862383342,-9.33318859946645,1.8508955797168456,-72.21233889644294,168.39081749568447,55.01146249732457,135.25330888540037,-160.18210509459658,-112.12195849071333,-112.26552093291598,151.41363379934774,41.57182445248477,-14.027887103846105,-54.21401049746475,-348.1389374321069,-0.1294337569696816,-0.3066630939750293,3.3225599494344804,-0.6668507090453432,2.26327875031036,34.46836274317661,0.644241187457029
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,intron,-0.0346473369805665,-0.9240473871954508,-0.0933239566076856,3.804432926931071,0.2318204162077352,0.0972864357308704,0.0245778984301969,0.063079005804525,2.101179907237648,-9.86025505757718,2.131853099112217,-71.83171734006812,169.51947972653988,55.059905806186215,134.3445602182774,-161.0946928049852,-112.38555800494537,-111.04518607231978,150.14098500819065,41.55482024680173,-13.319182240126572,-54.130666381009085,-348.65735059108613,-0.1386766466891384,-0.3166984724039129,3.321480882468588,-0.7276973744169093,2.1060913086105093,34.53935009250608,0.6809311310853441
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,downstream1,-0.0233439942608732,-0.928779845311259,-0.051246050055892,3.911885830308144,0.3261064091984497,0.0858299248345715,0.0234398355354732,0.0692176156926566,2.40542901042893,-9.429174850632773,1.894232017046057,-72.22060659581959,168.4439391202856,55.017981138402696,135.22484264942028,-160.13962483671278,-112.04816153264626,-112.39691722348292,151.34663900143426,41.59020001798817,-13.934250422939328,-54.18876405871878,-348.17940552926194,-0.1317637195616649,-0.3098525546023913,3.322951396025531,-0.6813412987743467,2.2515063986758808,34.47823681050572,0.6494737511526595
GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,112.0,downstream2,-0.0358472288467041,-0.925317787529542,-0.1006963349477988,3.738443531898192,0.1786232271917482,0.1009444391448585,0.0249182273946176,0.0621059493147633,1.974435456347308,-9.96301526280642,2.217733271858135,-71.77019880261142,169.7394214908788,55.04458968753626,134.17430323486658,-161.12684434958138,-112.346932898025,-110.9990661176822,149.873015274995,41.57355460539272,-13.105083370430386,-54.10517392444895,-348.8758667472193,-0.1366110226322416,-0.3198739220521857,3.3207293558678868,-0.738613962853071,2.061873075140724,34.557799239377246,0.6914847585250488
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,upstream1,-0.0272815196937252,-0.9397436499680938,-0.0832356457356213,3.834084735145341,0.2304331353578596,0.096073691951636,0.0249550104903423,0.0645782774208896,2.0920142647026965,-9.680148384270945,2.1194445904440498,-71.83042281784635,169.42400232139332,55.195862870244056,134.2808680688033,-161.2760699684204,-112.53829547795914,-110.64059667526408,150.08607548666492,41.54454646572782,-13.366908095948745,-54.08724866167006,-348.73924848052144,-0.1335746584201984,-0.3260509896846663,3.321855346253721,-0.6906378221502325,2.1606204523961954,34.48460659898435,0.6665886714084336
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,upstream2,-0.0228297914909263,-0.9453944428611564,-0.0610047913947826,3.9234419801737808,0.2747719817740566,0.0898452944866218,0.0242238768844763,0.0663783444725626,2.286281671100721,-9.501358618302914,1.9899552538230203,-72.01779055485235,168.98006262409916,55.15815747393619,134.6972122888409,-160.84281881988997,-112.43162627863178,-111.199984764778,150.66199841401115,41.55494702712334,-13.698263223779504,-54.110010260528014,-348.4920359916066,-0.1253934825378519,-0.3230269894237936,3.322946118979509,-0.6539171512733752,2.2428728736181656,34.44021777954062,0.6505689582817724
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,exon,-0.0178554426191411,-0.936858053951542,-0.0426693554713725,4.027888660530647,0.3288545812086096,0.086082474321874,0.0234914412395585,0.0680342516410205,2.557974625271806,-9.433810554544207,1.8968398273308529,-72.12953121012235,168.57407527494777,55.18441219398794,134.95836399842815,-160.57201397915452,-112.34146856584243,-111.71624007301796,151.012256398828,41.55189643287528,-13.932888493580656,-54.125118312574855,-348.2952812006047,-0.1277416622443549,-0.3199998422812399,3.3234560632655903,-0.6797365465901135,2.303668353638821,34.40866406832706,0.6445319844825937
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,intron,-0.0254425467745604,-0.9449085794555752,-0.0737094572402361,3.899587629043772,0.2472503442362245,0.0927398481128375,0.0246003385146741,0.0651537043598528,2.1822174432653494,-9.578251177296764,2.0475302264374435,-71.85992632122851,169.2635583315221,55.20654711818478,134.3764900684805,-161.2308183646506,-112.60657951596126,-110.6797739225082,150.22645051645085,41.53277572392516,-13.548495480069972,-54.10076642193768,-348.5883358256808,-0.1294722454890663,-0.3255129007292731,3.322569093493016,-0.6675235630275266,2.2059457126912227,34.45540127285572,0.6572762648135497
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,downstream1,-0.0193007748553966,-0.9317868299530696,-0.0422210841449305,3.973428457800928,0.3847205320427803,0.0884322820037103,0.0236206482593036,0.0678491760340498,2.626759663865537,-9.542745421805066,1.9408815453454067,-72.14687458234187,168.58339900796642,55.19379451118614,134.94863625013608,-160.57313431627156,-112.2828516622282,-111.7667300006545,150.9831623704023,41.56623012048445,-13.831021215758993,-54.100825810324,-348.3278653279485,-0.128741055184959,-0.3235732951099805,3.324329455868532,-0.7008852307183345,2.2759398864325235,34.42477327305763,0.6518847296494351
GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,14600.0,downstream2,-0.0289371900826445,-0.9334078596094604,-0.0849330849986493,3.8178154031053713,0.2271297370663856,0.0988563711986169,0.0248154810133419,0.0630900988494568,2.137007540647108,-9.835774585426424,2.1619271268838043,-71.81831532852561,169.59922917355314,55.15953348776517,134.19450431318484,-161.19315781558842,-112.48916572440952,-110.85711941527536,149.9188736001724,41.56390227342935,-13.256253573164756,-54.07676256684472,-348.8848376816279,-0.1317054208854727,-0.32783376313146,3.3209133798419703,-0.716342430576283,2.1267180542359707,34.484581416433194,0.6791831349259663
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,upstream1,-0.0284010107260725,-0.925084929584362,-0.0759172034455444,3.9029395841439634,0.1847219084793716,0.0941105094884485,0.024211014851485,0.0651742986798677,2.243807518564349,-9.740702011138582,2.05693396245874,-71.87838242795978,169.33427510519758,55.10001614696766,134.4312527294757,-160.98429482105976,-112.4405430050533,-111.13140101706855,150.26496816883213,41.53901206920367,-13.509513466893528,-54.15476986386122,-348.610994740098,-0.1407441173421769,-0.3153330569088794,3.321812895200539,-0.7400019021457362,2.1554834352648213,34.51075138903241,0.6749967162647506
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,upstream2,-0.0287000067030694,-0.9216588528341064,-0.0625709575231641,3.936964787008923,0.1874740369876395,0.0914464708339131,0.0239340314838017,0.0647719667321502,2.381284534987438,-9.685218416941208,1.9945563186742312,-71.98141572962889,169.18664784083776,55.06306662232313,134.65085207563084,-160.73433918872172,-112.36051526417796,-111.48390755389494,150.57681178502696,41.5400592208454,-13.676167561268592,-54.1722561681128,-348.5082953063033,-0.1406847497680859,-0.3101554718310911,3.3222040723254542,-0.723276366726948,2.178657127606072,34.50115040863135,0.6707741084849755
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,exon,-0.0225243890208802,-0.9103844343112104,-0.0432652610735409,4.038088382706197,0.2465934350591468,0.0846911712108287,0.0233473233359099,0.0673182416439389,2.622298964195468,-9.466722707735531,1.8457011538423929,-72.19259118005901,168.56067977283416,55.10915669550736,135.1092099091459,-160.39001391488964,-112.25202575759415,-112.00488711662726,151.25483800038472,41.5212865809308,-14.070094969456546,-54.22081060734463,-348.22957061726595,-0.1387132842866299,-0.2993929799895856,3.322838993737648,-0.6860987087230415,2.258186491050111,34.47121851450339,0.6546924156858042
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,intron,-0.0266451532320763,-0.9277824763280228,-0.0746257108237665,3.918889501596612,0.18941313505295,0.0942576455236388,0.0242551989239141,0.064722233344348,2.264983764804817,-9.728674695501615,2.0548140063211138,-71.86639904625602,169.3618264695391,55.11417290375108,134.39437888536952,-161.01343878618692,-112.47889603916936,-111.09156161453836,150.21527206024868,41.53551858533056,-13.518992766370186,-54.14462548282739,-348.6484832528912,-0.139122704817158,-0.3163716969934236,3.3213248035941008,-0.7378375294579549,2.169843229537925,34.49257723358147,0.6742864734912823
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,downstream1,-0.0242260724698042,-0.9090241392159484,-0.0435292759718865,3.988152486229681,0.2923431651391069,0.0858876509787586,0.0234413785922531,0.0670364431486878,2.634349010828817,-9.531236890878768,1.8712876822157367,-72.21398325406057,168.55021951790863,55.08374659756333,135.14538701478506,-160.36091190649677,-112.19644247605127,-112.09452725999552,151.29960699187785,41.535225019366784,-14.011231877342729,-54.21048896293194,-348.23636713869104,-0.1393179044813786,-0.3019775930990915,3.323474647590952,-0.6901417841363265,2.245955933094858,34.483306469597686,0.6572950937950933
GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,1095.0,downstream2,-0.0281731073796073,-0.9207406167061282,-0.0736028322444218,3.9141762086176977,0.166825086427196,0.0941358817612007,0.0241665248007428,0.0641746240553016,2.3308066238489444,-9.77108802909538,2.050260790838036,-71.90913993474145,169.3136831360102,55.0521553643889,134.50197100208885,-160.79292790476876,-112.35774947566324,-111.48073729608674,150.3522462782115,41.54553382676866,-13.5475197013077,-54.17017509866114,-348.6974391911053,-0.1440104736473684,-0.3113478339771304,3.3204901874367665,-0.7474388613797153,2.1626589790786013,34.49321245949191,0.6783819325035283
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,upstream1,-0.0421674821326057,-0.9189561706669233,-0.0950822171514341,3.7629655028898417,0.2801148170977133,0.1030136777074958,0.0244177362525081,0.0603169520358556,2.2548970669559805,-10.192588541694064,2.2417691169267493,-71.76364694213416,169.75564712304612,55.04156620452815,134.15736205107635,-161.2332980644748,-112.3350774501105,-110.93048244250006,149.83395061173067,41.57792161414842,-13.02536766014816,-54.0622495510108,-348.74067182455343,-0.1484623976369808,-0.3259145311813461,3.322716040886935,-0.8146644928034826,2.047489225084801,34.57258080259973,0.7020299112827578
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,upstream2,-0.0385748570164628,-0.9152325205680336,-0.0780333412171768,3.8297968591562,0.3392650248241539,0.099484416637701,0.0239376033536616,0.0615942006087988,2.482594063681647,-10.10770129343484,2.156921582877781,-71.90608566304311,169.40825028122669,55.06005456193827,134.44036132124117,-160.93198267186935,-112.26170858965004,-111.43043247969756,150.2188902881785,41.58744907047518,-13.249237052485178,-54.07166162669431,-348.6011275423673,-0.1446294522106875,-0.3256739518216381,3.323201198371785,-0.8042417386977689,2.095658315821757,34.53566849986462,0.6929836355919321
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,exon,-0.0239668855438673,-0.922396278925104,-0.0505038885216986,3.988557453894876,0.3973346143312886,0.091074946882167,0.0233061742408594,0.0655958895867493,2.682441562301867,-9.710034352824511,1.9748113405450207,-72.11956688741151,168.7112118745964,55.11845457744589,134.89952674785917,-160.46107246188316,-112.18473135479624,-112.0958664448137,150.86819810095844,41.58296486921237,-13.710969393711308,-54.10125623764084,-348.4469110835308,-0.1382240950311209,-0.3235096310067605,3.3223140393385986,-0.7749039994858785,2.236177196766493,34.42973128128868,0.6668332907127903
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,intron,-0.0366300898244626,-0.9249360641913436,-0.087179967251882,3.830649492789463,0.2678162034357761,0.0989852871291587,0.024341495118507,0.0617926890101069,2.273227236730075,-9.99510240645533,2.156411160778374,-71.8025510235053,169.58949183803566,55.06464193509661,134.25021002324883,-161.1792459579055,-112.42289093170288,-110.95277789063648,149.98810915190654,41.55992068078649,-13.249201143275908,-54.08963571118096,-348.64468294111293,-0.1445978869055864,-0.3230308948259714,3.322370187089941,-0.7772279989863287,2.1036890208142287,34.53240491519747,0.6875842950472617
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,downstream1,-0.0270433806473579,-0.921174406841732,-0.0499549922191481,3.947296416271188,0.4466327242595381,0.0922396841948455,0.0234422548998743,0.0650405396778103,2.7484203996509904,-9.764665914749605,1.998844268051324,-72.14069700527739,168.7150501957816,55.11038833670259,134.91554879657767,-160.45109323806636,-112.14558348864648,-112.08553819018503,150.89196589134048,41.5896606298013,-13.656932311506417,-54.08337648166653,-348.3865761528792,-0.1389768121862314,-0.3265346204702023,3.3237053201895863,-0.7761425453919903,2.217328628403702,34.44612595809596,0.6698272611411292
GCA_944989445.1_Rbalt_genome_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Ampullaceana,Ampullaceana balthica,365.0,downstream2,-0.0408903439404482,-0.9211589423462152,-0.0913524837987386,3.797161811987293,0.2524330587267239,0.1032893654709935,0.0243093249826025,0.0592547078298641,2.3413277609076064,-10.214208947512684,2.235623099470693,-71.76933940527383,169.8047547821635,55.016646646053246,134.11705341357165,-161.1204151314813,-112.34100624201264,-111.142227324919,149.74999491786292,41.58286300636835,-13.050333960692477,-54.05996311760596,-348.8423557073859,-0.1463897396225199,-0.3265645962930348,3.321319002151224,-0.8219812797388744,2.0526092642242904,34.53484017570405,0.7058264705573792
GCA_945859785.2_xbTriGiga4.2,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,Tridacna gigas,41366.66667,upstream1,-0.0406696969696968,-0.92051743266299,-0.0729082064477932,3.88654977504563,0.340032088268136,0.0982669475503697,0.0237871225625235,0.0599639172473394,2.603611656673684,-10.090515680872866,2.105871657754004,-71.86552334953792,169.45999260843672,55.078754461135226,134.38077245827208,-161.11334795278935,-112.43997531377912,-111.1402930133956,150.17826527035004,41.54969564678861,-13.365053567763146,-54.07395802139018,-348.51680386755146,-0.141652976465158,-0.3273205570183737,3.3235820733461447,-0.7904346534922176,2.097951209316187,34.51433543798652,0.6902135812753601
